# 3D Systems, Inc.
# New Model
1092.4780265 -644.3847704 -566.8425899
1092.5162238 -644.3847704 -566.8309658
1092.5544856 -644.3847704 -566.8195570
1092.5928298 -644.3847704 -566.8084295
1092.6312693 -644.3847704 -566.7976372
1092.6698150 -644.3847704 -566.7872322
1092.7084764 -644.3847704 -566.7772666
1092.7472607 -644.3847704 -566.7677922
1092.7861732 -644.3847704 -566.7588605
1092.8252168 -644.3847704 -566.7505221
1092.8643918 -644.3847704 -566.7428263
1092.9036958 -644.3847704 -566.7358209
1092.9431237 -644.3847704 -566.7295516
1092.9826692 -644.3847704 -566.7240597
1093.0223172 -644.3847704 -566.7193412
1093.0620447 -644.3847704 -566.7153425
1093.1018338 -644.3847704 -566.7120082
1093.1416696 -644.3847704 -566.7092848
1093.1815400 -644.3847704 -566.7071205
1093.2214349 -644.3847704 -566.7054652
1093.2613466 -644.3847704 -566.7042704
1093.3012686 -644.3847704 -566.7034887
1093.3411963 -644.3847704 -566.7030744
1093.3811261 -644.3847704 -566.7029825
1093.4210540 -644.3847704 -566.7031700
1093.4609776 -644.3847704 -566.7036212
1093.5008970 -644.3847704 -566.7043532
1093.5408097 -644.3847704 -566.7053848
1093.5807129 -644.3847704 -566.7067345
1093.6206032 -644.3847704 -566.7084209
1093.6604769 -644.3847704 -566.7104619
1093.7003297 -644.3847704 -566.7128753
1093.7401569 -644.3847704 -566.7156787
1094.0972839 -644.3847704 -566.7552809
1094.1369735 -644.3847704 -566.7596435
1094.1767095 -644.3847704 -566.7635564
1094.2164978 -644.3847704 -566.7668901
1094.2563387 -644.3847704 -566.7695113
1094.2962278 -644.3847704 -566.7712837
1094.3361505 -644.3847704 -566.7721643
1094.3760840 -644.3847704 -566.7723045
1094.4160171 -644.3847704 -566.7718804
1094.4559460 -644.3847704 -566.7710721
1093.8594325 -644.3847704 -566.7265942
1093.8991107 -644.3847704 -566.7310672
1093.9387560 -644.3847704 -566.7358248
1093.9783814 -644.3847704 -566.7407457
1094.0180013 -644.3847704 -566.7457094
1094.0576307 -644.3847704 -566.7505950
1093.7799534 -644.3847704 -566.7188889
1093.8197135 -644.3847704 -566.7225224
1095.0045019 -644.3847704 -566.8421586
1095.0405325 -644.3847704 -566.8594403
1094.9302722 -644.3847704 -566.8128638
1094.9677385 -644.3847704 -566.8265970
1094.8144068 -644.3847704 -566.7831449
1094.8535014 -644.3847704 -566.7911324
1094.8921529 -644.3847704 -566.8010296
1094.4958718 -644.3847704 -566.7700664
1094.5357986 -644.3847704 -566.7690612
1094.5757291 -644.3847704 -566.7682716
1094.6156610 -644.3847704 -566.7679366
1094.6555808 -644.3847704 -566.7683279
1094.6954548 -644.3847704 -566.7697601
1094.7352293 -644.3847704 -566.7725746
1094.7749536 -644.3847704 -566.7769946
1095.0441164 -644.3847704 -566.6578298
1095.0583756 -644.3847704 -566.6160532
1095.0906017 -644.3847704 -566.5856269
1095.1264194 -644.3847704 -566.5595802
1095.1577510 -644.3847704 -566.5283174
1025.2483768 -644.3847704 -564.7188172
1025.2882782 -644.3847704 -564.7215800
