# 3D Systems, Inc.
# New Model
1098.4755135 -638.3847704 -565.6969635
1098.5193560 -638.3847704 -565.6970314
1098.5631984 -638.3847704 -565.6968988
1098.6070391 -638.3847704 -565.6965089
1098.6508759 -638.3847704 -565.6958053
1098.6947053 -638.3847704 -565.6947320
1098.7385233 -638.3847704 -565.6932396
1098.7823283 -638.3847704 -565.6913962
1098.8261250 -638.3847704 -565.6893711
1098.8699211 -638.3847704 -565.6873365
1098.9137241 -638.3847704 -565.6854647
1098.9575400 -638.3847704 -565.6839294
1099.0013705 -638.3847704 -565.6829058
1099.0452117 -638.3847704 -565.6825716
1099.0890509 -638.3847704 -565.6831065
1099.1328647 -638.3847704 -565.6846915
1099.1766168 -638.3847704 -565.6875072
1099.2202557 -638.3847704 -565.6917305
1026.4959964 -638.3847704 -566.2286867
